oid,filter,mjd,mag,magerr,clrcoeff,ref,ref_err
538202200014358,zr,59466.18368,13.670711,0.01346288,0.077062905,13.457000160217284,0.021
538102200010791,zg,59466.30527,14.5992365,0.01625101,-0.034429412,14.2649995803833,0.017
538202200014358,zr,59469.18982,13.657245,0.013456747,0.08707227,13.457000160217284,0.021
538102200010791,zg,59471.15031,14.644928,0.016256113,-0.09727002,14.2649995803833,0.017
538202200014358,zr,59471.19395,13.664035,0.013459835,0.087676615,13.457000160217284,0.021
538102200010791,zg,59473.19473,14.559716,0.016247561,-0.06142379,14.2649995803833,0.017
538102200010791,zg,59475.23873,14.565482,0.01624801,-0.032860838,14.2649995803833,0.017
538102200010791,zg,59477.13858,14.590526,0.016250176,-0.07360871,14.2649995803833,0.017
538202200014358,zr,59477.17291,13.66115,0.013458522,0.08310246,13.457000160217284,0.021
538202200014358,zr,59479.13845,13.672091,0.01346351,0.081640005,13.457000160217284,0.021
538102200010791,zg,59485.18818,14.551608,0.01624696,-0.025038209,14.2649995803833,0.017
538202200014358,zr,59485.19275,13.637596,0.01344787,0.09585159,13.457000160217284,0.021
538202200014358,zr,59487.15338,13.612086,0.013436467,0.09203266,13.457000160217284,0.021
538102200010791,zg,59489.20846,14.531502,0.016245622,-0.035181846,14.2649995803833,0.017
538102200010791,zg,59490.17314,14.560803,0.016247645,-0.047709264,14.2649995803833,0.017
538102200010791,zg,59491.14578,14.559426,0.016247539,-0.049319737,14.2649995803833,0.017
538102200010791,zg,59497.13542,14.549348,0.016246798,-0.043690536,14.2649995803833,0.017
538202200014358,zr,59497.17739,13.629277,0.013444137,0.09025515,13.457000160217284,0.021
538102200010791,zg,59502.1418,14.592124,0.016250327,-0.031204233,14.2649995803833,0.017
538202200014358,zr,59502.17036,13.677809,0.013466128,0.09423575,13.457000160217284,0.021
538202200014358,zr,59504.11583,13.637459,0.013447808,0.093293056,13.457000160217284,0.021
538102200010791,zg,59504.18455,14.542987,0.01624636,-0.034416568,14.2649995803833,0.017
538102200010791,zg,59510.19437,14.597064,0.0162508,-0.039889462,14.2649995803833,0.017
538202200014358,zr,59512.11431,13.618355,0.013439257,0.09008121,13.457000160217284,0.021
538102200010791,zg,59512.17016,14.524773,0.016245224,-0.03601012,14.2649995803833,0.017
538102200010791,zg,59521.11431,14.570655,0.01624843,-0.034847673,14.2649995803833,0.017
538202200014358,zr,59521.14245,13.645028,0.013451219,0.086430945,13.457000160217284,0.021
538202200014358,zr,59523.08752,13.624261,0.013441892,0.08563954,13.457000160217284,0.021
538102200010791,zg,59523.15929,14.522459,0.016245091,-0.031386994,14.2649995803833,0.017
538102200010791,zg,59525.11007,14.555765,0.016247265,-0.048652526,14.2649995803833,0.017
538202200014358,zr,59525.14231,13.660766,0.013458347,0.088383704,13.457000160217284,0.021
538202200014358,zr,59527.10912,13.660397,0.013458179,0.08428057,13.457000160217284,0.021
538102200010791,zg,59527.13899,14.594607,0.016250562,-0.04222298,14.2649995803833,0.017
538202200014358,zr,59529.12957,13.608003,0.013434654,0.08865764,13.457000160217284,0.021
538202200014358,zr,59531.10102,13.602703,0.013432307,0.09003594,13.457000160217284,0.021
538202200014358,zr,59600.56368,13.675362,0.013465008,0.08474705,13.457000160217284,0.021
538202200014358,zr,59600.56608,13.643576,0.013450563,0.09059897,13.457000160217284,0.021
538202200014358,zr,59600.56848,13.680422,0.013467328,0.08057952,13.457000160217284,0.021
538202200014358,zr,59600.57088,13.663497,0.01345959,0.08607982,13.457000160217284,0.021
538202200014358,zr,59600.57328,13.642587,0.013450116,0.090794004,13.457000160217284,0.021
538102200010791,zg,59622.50998,14.480745,0.016243199,-0.033058174,14.2649995803833,0.017
538202200014358,zr,59622.53926,13.594113,0.013428516,0.0793322,13.457000160217284,0.021
538102200010791,zg,59625.53616,14.5056,0.016244218,-0.0424713,14.2649995803833,0.017
538202200014358,zr,59629.49875,13.582694,0.013423498,0.090982795,13.457000160217284,0.021
538102200010791,zg,59636.50224,14.487272,0.016243434,-0.024986185,14.2649995803833,0.017
538202200014358,zr,59639.46373,13.602815,0.0134323565,0.099765,13.457000160217284,0.021
538102200010791,zg,59641.50894,14.457489,0.01624253,-0.042131368,14.2649995803833,0.017
538102200010791,zg,59673.46411,14.55001,0.016246846,-0.0627309,14.2649995803833,0.017
538202200014358,zr,59673.48554,13.586392,0.01342512,0.08971605,13.457000160217284,0.021
538202200014358,zr,59675.45813,13.521374,0.013396998,0.08658996,13.457000160217284,0.021
538102200010791,zg,59675.49101,14.468014,0.016242798,-0.07243766,14.2649995803833,0.017
538202200014358,zr,59677.44382,13.587792,0.013425735,0.086365074,13.457000160217284,0.021
538102200010791,zg,59677.48472,14.519565,0.01624493,-0.040419355,14.2649995803833,0.017
538202200014358,zr,59679.46986,13.661351,0.013458613,0.07452913,13.457000160217284,0.021
538202200014358,zr,59683.4248,13.536864,0.013403622,0.07988115,13.457000160217284,0.021
538102200010791,zg,59683.48347,14.525282,0.016245252,-0.106792696,14.2649995803833,0.017
538102200010791,zg,59686.39385,14.421988,0.016242027,-0.05416829,14.2649995803833,0.017
538202200014358,zr,59686.41596,13.52509,0.013398583,0.08561743,13.457000160217284,0.021
538202200014358,zr,59689.42674,13.517344,0.013395282,0.09152441,13.457000160217284,0.021
538102200010791,zg,59689.46622,14.435317,0.016242145,-0.058082752,14.2649995803833,0.017
538102200010791,zg,59694.43767,14.539432,0.016246123,-0.053464368,14.2649995803833,0.017
538202200014358,zr,59694.46656,13.571722,0.013418702,0.089740485,13.457000160217284,0.021
538202200014358,zr,59696.46323,13.618327,0.013439244,0.08392885,13.457000160217284,0.021
538102200010791,zg,59698.44471,14.478123,0.01624311,-0.06070976,14.2649995803833,0.017
538202200014358,zr,59698.46547,13.541192,0.013405481,0.075422876,13.457000160217284,0.021
538202200014358,zr,59700.42385,13.504853,0.013389984,0.084152445,13.457000160217284,0.021
538102200010791,zg,59700.45513,14.471949,0.016242914,-0.09054358,14.2649995803833,0.017
538202200014358,zr,59702.42635,13.607856,0.01343459,0.088796474,13.457000160217284,0.021
538102200010791,zg,59702.46351,14.561489,0.016247697,-0.059015878,14.2649995803833,0.017
538202200014358,zr,59708.3818,13.553872,0.01341095,0.08364946,13.457000160217284,0.021
538202200014358,zr,59708.44492,13.597281,0.013429913,0.07596662,13.457000160217284,0.021
538202200014358,zr,59710.40349,13.634779,0.013446604,0.0822355,13.457000160217284,0.021
538102200010791,zg,59710.4434,14.589689,0.016250098,-0.10068661,14.2649995803833,0.017
538202200014358,zr,59712.40575,13.526095,0.013399012,0.08798183,13.457000160217284,0.021
538202200014358,zr,59714.407,13.508663,0.013391596,0.088165626,13.457000160217284,0.021
538102200010791,zg,59714.44611,14.491003,0.016243579,-0.097644255,14.2649995803833,0.017
538202200014358,zr,59718.32258,13.61071,0.013435857,0.0788753,13.457000160217284,0.021
538202200014358,zr,59718.41595,13.553523,0.013410798,0.08421179,13.457000160217284,0.021
538202200014358,zr,59721.35515,13.614711,0.013437634,0.07583535,13.457000160217284,0.021
538202200014358,zr,59721.41997,13.57744,0.013421197,0.08048327,13.457000160217284,0.021
538202200014358,zr,59723.3551,13.502952,0.0133891795,0.08297343,13.457000160217284,0.021
538102200010791,zg,59723.40354,14.4430895,0.01624225,-0.09871247,14.2649995803833,0.017
538102200010791,zg,59725.37756,14.467009,0.01624277,-0.07740998,14.2649995803833,0.017
538202200014358,zr,59725.4183,13.560287,0.013413728,0.08838514,13.457000160217284,0.021
538202200014358,zr,59727.39955,13.579829,0.013422242,0.07960482,13.457000160217284,0.021
538102200010791,zg,59727.42504,14.545507,0.01624653,-0.08360104,14.2649995803833,0.017
538202200014358,zr,59731.37977,13.517673,0.013395422,0.07790027,13.457000160217284,0.021
538102200010791,zg,59731.38323,14.435164,0.01624214,-0.076949865,14.2649995803833,0.017
538102200010791,zg,59733.33642,14.508705,0.016244367,-0.07138738,14.2649995803833,0.017
538202200014358,zr,59733.34427,13.567817,0.013416999,0.08783444,13.457000160217284,0.021
538102200010791,zg,59735.43867,14.486174,0.016243393,-0.07226275,14.2649995803833,0.017
538202200014358,zr,59737.31519,13.514902,0.013394243,0.090835266,13.457000160217284,0.021
538102200010791,zg,59739.38364,14.499157,0.016243922,-0.07940997,14.2649995803833,0.017
538202200014358,zr,59739.42898,13.5644655,0.013415542,0.082210556,13.457000160217284,0.021
538202200014358,zr,59741.34136,13.593552,0.013428269,0.08377551,13.457000160217284,0.021
538202200014358,zr,59743.32488,13.557002,0.013412304,0.08388024,13.457000160217284,0.021
538102200010791,zg,59743.39996,14.437378,0.016242169,-0.0637895,14.2649995803833,0.017
538102200010791,zg,59748.27989,14.403744,0.016242007,-0.065343894,14.2649995803833,0.017
538202200014358,zr,59748.34201,13.4773,0.0133783985,0.085358724,13.457000160217284,0.021
538202200014358,zr,59750.34092,13.558702,0.013413041,0.07463497,13.457000160217284,0.021
538102200010791,zg,59752.32102,14.557985,0.016247429,-0.08788784,14.2649995803833,0.017
538202200014358,zr,59755.34259,13.601011,0.013431559,0.08630704,13.457000160217284,0.021
538102200010791,zg,59755.39921,14.537749,0.016246015,-0.0688003,14.2649995803833,0.017
538102200010791,zg,59757.32158,14.467446,0.016242782,-0.084915936,14.2649995803833,0.017
538102200010791,zg,59757.34165,14.436053,0.01624215,-0.059933748,14.2649995803833,0.017
538202200014358,zr,59759.3218,13.504809,0.013389965,0.07920853,13.457000160217284,0.021
538102200010791,zg,59759.37507,14.44391,0.016242266,-0.071624674,14.2649995803833,0.017
538202200014358,zr,59761.34253,13.585754,0.013424839,0.072753675,13.457000160217284,0.021
538202200014358,zr,59763.33164,13.543751,0.013406582,0.08265686,13.457000160217284,0.021
538102200010791,zg,59763.36254,14.481374,0.01624322,-0.0811449,14.2649995803833,0.017
538202200014358,zr,59765.32225,13.484369,0.013381357,0.07005448,13.457000160217284,0.021
538102200010791,zg,59765.38831,14.388993,0.016242107,-0.0610317,14.2649995803833,0.017
538102200010791,zg,59768.34666,14.4093485,0.016241997,-0.061639287,14.2649995803833,0.017
538102200010791,zg,59768.36751,14.416102,0.016242003,-0.05225132,14.2649995803833,0.017
538102200010791,zg,59770.30002,14.442692,0.016242245,-0.08585929,14.2649995803833,0.017
538102200010791,zg,59770.36556,14.451731,0.016242405,-0.06538147,14.2649995803833,0.017
538202200014358,zr,59772.29863,13.57929,0.013422007,0.08079011,13.457000160217284,0.021
538202200014358,zr,59772.40488,13.560331,0.013413748,0.08484662,13.457000160217284,0.021
538202200014358,zr,59774.29953,13.544172,0.013406763,0.077541806,13.457000160217284,0.021
538202200014358,zr,59774.39323,13.489359,0.013383452,0.08484769,13.457000160217284,0.021
538202200014358,zr,59776.27316,13.495022,0.013385833,0.076159544,13.457000160217284,0.021
538202200014358,zr,59776.33799,13.480292,0.01337965,0.084328026,13.457000160217284,0.021
538202200014358,zr,59779.25777,13.487322,0.013382596,0.07894764,13.457000160217284,0.021
538202200014358,zr,59779.2992,13.48221,0.013380452,0.082031764,13.457000160217284,0.021
538102200010791,zg,59781.29673,14.465434,0.01624273,-0.074868925,14.2649995803833,0.017
538102200010791,zg,59781.35402,14.452441,0.01624242,-0.07482809,14.2649995803833,0.017
538102200010791,zg,59783.31572,14.506754,0.016244272,-0.06451556,14.2649995803833,0.017
538202200014358,zr,59783.36593,13.515991,0.013394707,0.08710274,13.457000160217284,0.021
538102200010791,zg,59785.33519,14.381751,0.016242193,-0.062734485,14.2649995803833,0.017
538102200010791,zg,59787.25892,14.423013,0.016242033,-0.11824331,14.2649995803833,0.017
538202200014358,zr,59787.30407,13.48525,0.013381727,0.07696267,13.457000160217284,0.021
538202200014358,zr,59789.25844,13.5498705,0.01340922,0.08402573,13.457000160217284,0.021
538102200010791,zg,59789.29327,14.467179,0.016242776,-0.049473163,14.2649995803833,0.017
538202200014358,zr,59791.21611,13.550989,0.013409703,0.079343244,13.457000160217284,0.021
538202200014358,zr,59794.2745,13.544749,0.0134070115,0.080229014,13.457000160217284,0.021
538102200010791,zg,59794.32412,14.42349,0.016242037,-0.043517444,14.2649995803833,0.017
538102200010791,zg,59797.31365,14.4775505,0.01624309,-0.064328246,14.2649995803833,0.017
538202200014358,zr,59797.32329,13.538316,0.0134042455,0.08237651,13.457000160217284,0.021
538202200014358,zr,59799.2178,13.533502,0.01340218,0.07462902,13.457000160217284,0.021
538102200010791,zg,59802.30231,14.396727,0.016242044,-0.048714306,14.2649995803833,0.017
538202200014358,zr,59805.17407,13.517773,0.013395465,0.08267773,13.457000160217284,0.021
538102200010791,zg,59807.24951,14.379553,0.016242225,-0.06543646,14.2649995803833,0.017
538202200014358,zr,59807.28403,13.44903,0.013366658,0.080495335,13.457000160217284,0.021
538202200014358,zr,59809.17953,13.497155,0.013386733,0.08315799,13.457000160217284,0.021
538202200014358,zr,59814.23305,13.573244,0.0134193655,0.080201216,13.457000160217284,0.021
538202200014358,zr,59816.17468,13.520957,0.01339682,0.081473894,13.457000160217284,0.021
538102200010791,zg,59816.22071,14.431617,0.016242104,-0.072098106,14.2649995803833,0.017
538102200010791,zg,59818.19761,14.377314,0.016242258,-0.07332493,14.2649995803833,0.017
538202200014358,zr,59818.26793,13.48633,0.013382181,0.08501844,13.457000160217284,0.021
538102200010791,zg,59820.17622,14.486648,0.016243411,-0.11973475,14.2649995803833,0.017
538202200014358,zr,59824.18609,13.4653225,0.013373408,0.08347493,13.457000160217284,0.021
538102200010791,zg,59824.20309,14.401422,0.016242016,-0.074230395,14.2649995803833,0.017
538202200014358,zr,59826.15481,13.483776,0.013381109,0.085029386,13.457000160217284,0.021
538102200010791,zg,59826.1999,14.41908,0.016242014,-0.064196646,14.2649995803833,0.017
538102200010791,zg,59828.21282,14.461712,0.01624263,-0.04395513,14.2649995803833,0.017
538102200010791,zg,59830.17241,14.442727,0.016242247,-0.06756915,14.2649995803833,0.017
538102200010791,zg,59840.20689,14.445994,0.016242301,-0.0417636,14.2649995803833,0.017
538202200014358,zr,59842.17258,13.54331,0.013406392,0.08466599,13.457000160217284,0.021
538102200010791,zg,59844.17111,14.401634,0.016242016,-0.051367622,14.2649995803833,0.017
538202200014358,zr,59846.13445,13.479785,0.013379439,0.082581915,13.457000160217284,0.021
538102200010791,zg,59846.17243,14.374727,0.016242303,-0.0554045,14.2649995803833,0.017
538202200014358,zr,59848.17396,13.519051,0.013396009,0.08754008,13.457000160217284,0.021
538102200010791,zg,59850.15683,14.436924,0.016242163,-0.044803675,14.2649995803833,0.017
538102200010791,zg,59853.16629,14.454947,0.016242472,-0.05287262,14.2649995803833,0.017
538202200014358,zr,59853.19168,13.499054,0.013387534,0.08359709,13.457000160217284,0.021
538202200014358,zr,59855.15241,13.471786,0.013376097,0.0761338,13.457000160217284,0.021
538102200010791,zg,59855.2149,14.336147,0.01624329,-0.050540585,14.2649995803833,0.017
538102200010791,zg,59858.16033,14.370941,0.016242368,-0.04952449,14.2649995803833,0.017
538202200014358,zr,59858.1833,13.44206,0.013363786,0.08727063,13.457000160217284,0.021
538202200014358,zr,59860.15914,13.461822,0.013371953,0.080149494,13.457000160217284,0.021
538202200014358,zr,59862.14159,13.500823,0.013388279,0.08591819,13.457000160217284,0.021
538102200010791,zg,59862.16216,14.443752,0.016242262,-0.047009565,14.2649995803833,0.017
538202200014358,zr,59865.12217,13.495661,0.013386102,0.08575511,13.457000160217284,0.021
538102200010791,zg,59865.17027,14.432527,0.016242113,-0.05761335,14.2649995803833,0.017
538102200010791,zg,59867.11956,14.451233,0.016242394,-0.050404705,14.2649995803833,0.017
538202200014358,zr,59867.15201,13.510625,0.013392428,0.08582944,13.457000160217284,0.021
538202200014358,zr,59871.16219,13.496679,0.013386533,0.089286335,13.457000160217284,0.021
538202200014358,zr,59873.13947,13.5111,0.013392629,0.081865296,13.457000160217284,0.021
538202200014358,zr,59877.11153,13.432476,0.01335985,0.08713409,13.457000160217284,0.021
538202200014358,zr,59879.11172,13.50161,0.013388611,0.08687305,13.457000160217284,0.021
538102200010791,zg,59879.16032,14.474747,0.016243,-0.06598174,14.2649995803833,0.017
538102200010791,zg,59881.11398,14.420151,0.01624202,-0.043145273,14.2649995803833,0.017
538202200014358,zr,59881.18101,13.475799,0.013377771,0.08554106,13.457000160217284,0.021
538102200010791,zg,59887.16035,14.444797,0.016242279,-0.04838371,14.2649995803833,0.017
538102200010791,zg,59889.11297,14.369075,0.016242405,-0.031408794,14.2649995803833,0.017
538202200014358,zr,59889.12956,13.482951,0.013380763,0.084688894,13.457000160217284,0.021
538202200014358,zr,59894.14146,13.44492,0.013364964,0.08770234,13.457000160217284,0.021
538202200014358,zr,59896.10095,13.498869,0.013387456,0.083039105,13.457000160217284,0.021
538202200014358,zr,59899.1119,13.48831,0.01338301,0.08268107,13.457000160217284,0.021
538102200010791,zg,59899.13567,14.300952,0.016244777,-0.02574377,14.2649995803833,0.017
538202200014358,zr,59968.56262,13.551932,0.013410111,0.077571325,13.457000160217284,0.021
538202200014358,zr,59968.56499,13.5000515,0.013387954,0.08470073,13.457000160217284,0.021
538202200014358,zr,59968.56736,13.533101,0.013402009,0.07705548,13.457000160217284,0.021
538202200014358,zr,59968.56974,13.532028,0.013401548,0.07502568,13.457000160217284,0.021
538202200014358,zr,59968.5721,13.528962,0.013400237,0.073197566,13.457000160217284,0.021
538202200014358,zr,59969.56108,13.50543,0.013390228,0.06603143,13.457000160217284,0.021
538202200014358,zr,59969.56353,13.497806,0.013387007,0.0787038,13.457000160217284,0.021
538202200014358,zr,59969.56599,13.512428,0.0133931935,0.07538472,13.457000160217284,0.021
538202200014358,zr,59969.56845,13.498619,0.01338735,0.076700665,13.457000160217284,0.021
538202200014358,zr,59969.57092,13.506999,0.01339089,0.073791586,13.457000160217284,0.021
538202200014358,zr,59977.54762,13.529548,0.013400487,0.083106175,13.457000160217284,0.021
538202200014358,zr,59977.5502,13.520341,0.013396557,0.07902575,13.457000160217284,0.021
538202200014358,zr,59977.55277,13.513882,0.01339381,0.09167683,13.457000160217284,0.021
538202200014358,zr,59977.55535,13.522198,0.013397349,0.083789855,13.457000160217284,0.021
538202200014358,zr,59977.55793,13.518756,0.013395883,0.08954603,13.457000160217284,0.021
538202200014358,zr,59979.54608,13.518088,0.013395599,0.076519616,13.457000160217284,0.021
538202200014358,zr,59979.54858,13.515564,0.013394525,0.073273644,13.457000160217284,0.021
538202200014358,zr,59979.55109,13.518232,0.013395661,0.07403745,13.457000160217284,0.021
538202200014358,zr,59979.5536,13.51546,0.0133944815,0.08135608,13.457000160217284,0.021
538202200014358,zr,59979.55612,13.5133,0.013393563,0.077540904,13.457000160217284,0.021
538202200014358,zr,59984.54275,13.49637,0.013386401,0.07400322,13.457000160217284,0.021
538202200014358,zr,59984.54524,13.466883,0.013374056,0.07028502,13.457000160217284,0.021
538202200014358,zr,59984.54773,13.462274,0.01337214,0.06903178,13.457000160217284,0.021
538202200014358,zr,59984.55021,13.489661,0.013383578,0.074254744,13.457000160217284,0.021
538202200014358,zr,59984.55271,13.481302,0.013380072,0.07527218,13.457000160217284,0.021
538202200014358,zr,59996.50494,13.542482,0.013406036,0.08161393,13.457000160217284,0.021
538102200010791,zg,59996.53389,14.468557,0.016242815,-0.09722194,14.2649995803833,0.017
